1/29 21:23:27.248  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,1.13.3,PROJECT_ID,2
1/29 21:23:34.066  SPELL_CAST_SUCCESS,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,10181,"Frostbolt",0x10,Player-4701-0094E8DE,0000000000000000,100,100,0,0,0,-1,0,0,0,-92.80,-108.87,0,3.7464,65
1/29 21:23:34.066  SPELL_CAST_START,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,10181,"Frostbolt",0x10
1/29 21:23:34.103  SPELL_CAST_START,Player-4701-0158D0DC,"Kheera-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,75,"Auto Shot",0x1
1/29 21:23:34.160  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00BD69E7,"Quirklx-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00BD69E7,0000000000000000,100,100,0,0,0,-1,0,0,0,-84.70,-103.49,0,3.7306,63,36.0000,0.0000,0,6764
1/29 21:23:34.166  SPELL_CAST_SUCCESS,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,19943,"Flash of Light",0x2,Player-4701-00959578,0000000000000000,100,100,0,0,0,-1,0,0,0,-94.46,-109.76,0,3.7228,64
1/29 21:23:34.166  SPELL_CAST_START,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,19943,"Flash of Light",0x2
1/29 21:23:34.178  SPELL_CAST_SUCCESS,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,19943,"Flash of Light",0x2,Player-4701-00A3F633,0000000000000000,100,100,0,0,0,-1,0,0,0,-100.50,-112.13,0,3.7840,66
1/29 21:23:34.178  SPELL_CAST_START,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,19943,"Flash of Light",0x2
1/29 21:23:34.178  SPELL_PERIODIC_DAMAGE,Player-4701-00A9F440,"Winesm-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,11675,"Drain Soul",0x20,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,21,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,216,170,-1,32,0,0,0,nil,nil,nil
1/29 21:23:34.211  SPELL_AURA_REMOVED,Player-4701-00A9F440,"Winesm-Mograine",0x514,0x0,Player-4701-00A9F440,"Winesm-Mograine",0x514,0x0,23271,"Ephemeral Power",0x40,BUFF
1/29 21:23:34.211  SPELL_PERIODIC_DAMAGE,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,11574,"Rend",0x1,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,21,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,28,28,-1,1,0,0,0,nil,nil,nil
1/29 21:23:34.308  SWING_DAMAGE,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Player-4701-009BA61C,0000000000000000,58,100,0,0,0,-1,0,0,0,-114.49,-122.94,0,3.9309,66,117,167,-1,1,0,0,0,nil,nil,nil
1/29 21:23:34.401  SPELL_AURA_REMOVED,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,12970,"Flurry",0x1,BUFF
1/29 21:23:34.401  DAMAGE_SHIELD,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,9910,"Thorns",0x8,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,21,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,18,34,-1,8,0,0,0,nil,nil,nil
1/29 21:23:34.401  SPELL_HEAL,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,19993,"Flash of Light",0x2,Player-4701-00B444AE,0000000000000000,98,100,0,0,0,-1,0,0,0,-96.96,-109.67,0,3.8161,62,597,597,0,0,nil
1/29 21:23:34.401  SPELL_HEAL,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,19993,"Flash of Light",0x2,Player-4701-00C2857F,0000000000000000,63,100,0,0,0,-1,0,0,0,-114.40,-123.68,0,3.8485,61,633,633,0,0,nil
1/29 21:23:34.401  SWING_DAMAGE_LANDED,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,21,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,117,167,-1,1,0,0,0,nil,nil,nil
1/29 21:23:34.439  SPELL_CAST_SUCCESS,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,19943,"Flash of Light",0x2,Player-4701-00B48D53,0000000000000000,100,100,0,0,0,-1,0,0,0,-98.65,-107.00,0,3.6403,64
1/29 21:23:34.439  SPELL_CAST_START,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,19943,"Flash of Light",0x2
1/29 21:23:34.478  SWING_DAMAGE,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Player-4701-009BA61C,0000000000000000,58,100,0,0,0,-1,0,0,0,-114.49,-122.94,0,3.9309,66,193,276,-1,1,0,0,0,nil,nil,nil
1/29 21:23:34.521  SPELL_CAST_START,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,7919,"Shoot Crossbow",0x1
1/29 21:23:34.547  SPELL_CAST_SUCCESS,Player-4701-0158D0DC,"Kheera-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,75,"Auto Shot",0x1,Player-4701-0158D0DC,0000000000000000,100,100,0,0,0,-1,0,0,0,-93.11,-103.67,0,3.8847,66
1/29 21:23:34.547  SPELL_CAST_SUCCESS,Player-4701-0171E1CA,"Nell-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,2480,"Shoot Bow",0x1,Player-4701-0171E1CA,0000000000000000,100,100,0,0,0,-1,0,0,0,-94.57,-105.54,0,3.8721,61
1/29 21:23:34.602  SPELL_PERIODIC_DAMAGE,Player-4701-009D4249,"Theta-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,18807,"Mind Flay",0x20,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,20,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,284,224,-1,32,0,0,0,nil,nil,nil
1/29 21:23:34.648  SPELL_CAST_SUCCESS,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,10917,"Flash Heal",0x2,Player-4701-009D9BAD,0000000000000000,100,100,0,0,0,-1,0,0,0,-96.66,-113.58,0,3.8524,66
1/29 21:23:34.810  SPELL_HEAL,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,19993,"Flash of Light",0x2,Player-4701-009BA61C,0000000000000000,70,100,0,0,0,-1,0,0,0,-114.49,-122.94,0,3.9309,66,615,615,0,0,nil
1/29 21:23:34.810  SWING_DAMAGE_LANDED,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,20,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,193,276,-1,1,0,0,0,nil,nil,nil
1/29 21:23:34.810  SPELL_HEAL,Player-4701-009D9BAD,"Petzq-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,10917,"Flash Heal",0x2,Player-4701-00C2857F,0000000000000000,88,100,0,0,0,-1,0,0,0,-114.40,-123.68,0,3.8681,61,1183,1183,0,0,nil
1/29 21:23:34.810  SPELL_PERIODIC_DAMAGE,Player-4701-009D4249,"Theta-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,10894,"Shadow Word: Pain",0x20,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,20,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,291,229,-1,32,0,0,0,nil,nil,nil
1/29 21:23:34.856  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00B444AE,0000000000000000,98,100,0,0,0,-1,0,0,0,-96.96,-109.67,0,3.8161,62,36.0000,0.0000,0,6148
1/29 21:23:34.856  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00A9F440,"Winesm-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A9F440,0000000000000000,100,100,0,0,0,-1,0,0,0,-99.96,-108.38,0,3.9310,65,36.0000,0.0000,0,5578
1/29 21:23:34.972  SPELL_CAST_SUCCESS,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,10181,"Frostbolt",0x10,Player-4701-00AF1CC3,0000000000000000,100,100,0,0,0,-1,0,0,0,-94.22,-105.76,0,3.7817,66
1/29 21:23:34.984  SPELL_CAST_START,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,10181,"Frostbolt",0x10
1/29 21:23:35.087  SPELL_CAST_SUCCESS,Player-4701-00C4A1E3,"Vargas-Mograine",0x512,0x0,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,10963,"Greater Heal",0x2,Player-4701-00C4A1E3,0000000000000000,100,100,0,0,0,-1,0,0,0,-95.43,-109.63,0,3.6945,65
1/29 21:23:35.087  SPELL_CAST_START,Player-4701-00C4A1E3,"Vargas-Mograine",0x512,0x0,0000000000000000,nil,0x80000000,0x80000000,10917,"Flash Heal",0x2
1/29 21:23:35.100  SPELL_PERIODIC_HEAL,Player-4701-00C4A1E3,"Vargas-Mograine",0x512,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,10929,"Renew",0x2,Player-4701-00C2857F,0000000000000000,94,100,0,0,0,-1,0,0,0,-114.18,-123.48,0,3.8681,61,299,299,0,0,nil
1/29 21:23:35.100  SPELL_CAST_SUCCESS,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,11567,"Heroic Strike",0x1,Player-4701-008838B8,0000000000000000,81,100,0,0,0,-1,0,0,0,-120.28,-130.08,0,0.8770,67
1/29 21:23:35.175  SPELL_PERIODIC_HEAL,Player-4701-00C4A1E3,"Vargas-Mograine",0x512,0x0,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,10929,"Renew",0x2,Player-4701-008838B8,0000000000000000,85,100,0,0,0,-1,0,0,0,-120.28,-130.08,0,0.8770,67,299,299,0,0,nil
1/29 21:23:35.198  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,18194,"Mana Regeneration",0x1,Player-4701-00A3F633,0000000000000000,100,100,0,0,0,-1,0,0,0,-100.50,-112.13,0,3.7840,66,8.0000,0.0000,0,6737
1/29 21:23:35.198  SWING_MISSED,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,MISS,1
1/29 21:23:35.212  SPELL_HEAL,Player-4701-00C4A1E3,"Vargas-Mograine",0x512,0x0,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,10963,"Greater Heal",0x2,Player-4701-008838B8,0000000000000000,100,100,0,0,0,-1,0,0,0,-120.28,-130.08,0,0.8770,67,1744,1744,710,0,nil
1/29 21:23:35.212  SPELL_DAMAGE,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,11567,"Heroic Strike",0x1,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,19,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,649,464,-1,1,0,0,0,1,nil,nil
1/29 21:23:35.235  SPELL_DAMAGE,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,10181,"Frostbolt",0x10,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,18,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,907,824,-1,16,0,0,0,nil,nil,nil
1/29 21:23:35.254  SWING_DAMAGE,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Player-4701-00C2857F,0000000000000000,94,100,0,0,0,-1,0,0,0,-113.66,-123.02,0,3.8681,61,546,390,-1,1,0,0,0,1,nil,nil
1/29 21:23:35.293  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00A3F633,0000000000000000,100,100,0,0,0,-1,0,0,0,-100.50,-112.13,0,3.7840,66,36.0000,0.0000,0,6737
1/29 21:23:35.374  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00B48D53,0000000000000000,100,100,0,0,0,-1,0,0,0,-98.65,-107.00,0,3.6403,64,36.0000,0.0000,0,6467
1/29 21:23:35.374  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00959578,0000000000000000,100,100,0,0,0,-1,0,0,0,-94.46,-109.76,0,3.7228,64,36.0000,0.0000,0,6302
1/29 21:23:35.374  RANGE_DAMAGE,Player-4701-0171E1CA,"Nell-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,2480,"Shoot Bow",0x1,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,18,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,160,229,-1,1,0,0,0,nil,nil,nil
1/29 21:23:35.445  RANGE_DAMAGE,Player-4701-0158D0DC,"Kheera-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,75,"Auto Shot",0x1,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,17,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,337,482,-1,1,0,0,0,nil,nil,nil
1/29 21:23:35.537  SPELL_PERIODIC_ENERGIZE,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,18194,"Mana Regeneration",0x1,Player-4701-00959578,0000000000000000,100,100,0,0,0,-1,0,0,0,-94.46,-109.76,0,3.7228,64,8.0000,0.0000,0,6302
1/29 21:23:35.537  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-0094E8DE,"Beemo-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-0094E8DE,0000000000000000,100,100,0,0,0,-1,0,0,0,-92.80,-108.87,0,3.7464,65,36.0000,0.0000,0,8435
1/29 21:23:35.537  SPELL_PERIODIC_ENERGIZE,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,25894,"Greater Blessing of Wisdom",0x2,Player-4701-00AF1CC3,0000000000000000,100,100,0,0,0,-1,0,0,0,-94.22,-105.76,0,3.7817,66,36.0000,0.0000,0,8418
1/29 21:23:35.537  SWING_DAMAGE,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Player-4701-009BA61C,0000000000000000,70,100,0,0,0,-1,0,0,0,-114.49,-122.94,0,3.9309,66,113,170,-1,1,0,0,0,nil,1,nil
1/29 21:23:35.610  SPELL_PERIODIC_DAMAGE,Player-4701-009D4249,"Theta-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,18807,"Mind Flay",0x20,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,17,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,284,224,-1,32,0,0,0,nil,nil,nil
1/29 21:23:35.610  SWING_DAMAGE_LANDED,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,16,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,546,390,-1,1,0,0,0,1,nil,nil
1/29 21:23:35.610  SWING_DAMAGE_LANDED,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,16,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,113,170,-1,1,0,0,0,nil,1,nil
1/29 21:23:35.677  SPELL_CAST_SUCCESS,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,19943,"Flash of Light",0x2,Player-4701-00959578,0000000000000000,100,100,0,0,0,-1,0,0,0,-94.46,-109.76,0,3.7228,64
1/29 21:23:35.677  SPELL_CAST_START,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,19943,"Flash of Light",0x2
1/29 21:23:35.677  SPELL_CAST_SUCCESS,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,19943,"Flash of Light",0x2,Player-4701-00A3F633,0000000000000000,100,100,0,0,0,-1,0,0,0,-100.50,-112.13,0,3.7840,66
1/29 21:23:35.852  SPELL_CAST_SUCCESS,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,4987,"Cleanse",0x2,Player-4701-00A3F633,0000000000000000,100,100,0,0,0,-1,0,0,0,-100.50,-112.13,0,3.7840,66
1/29 21:23:35.870  SWING_DAMAGE,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Player-4701-009BA61C,0000000000000000,70,100,0,0,0,-1,0,0,0,-114.49,-122.94,0,3.9309,66,412,295,-1,1,0,0,0,1,nil,nil
1/29 21:23:35.948  SPELL_CAST_SUCCESS,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,19943,"Flash of Light",0x2,Player-4701-00B48D53,0000000000000000,100,100,0,0,0,-1,0,0,0,-98.65,-107.00,0,3.6403,64
1/29 21:23:35.976  SPELL_PERIODIC_ENERGIZE,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,18194,"Mana Regeneration",0x1,Player-4701-00B48D53,0000000000000000,100,100,0,0,0,-1,0,0,0,-98.65,-107.00,0,3.6403,64,8.0000,0.0000,0,6467
1/29 21:23:35.976  SWING_DAMAGE,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,16,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,434,1175,-1,1,0,0,0,nil,nil,nil
1/29 21:23:35.995  SPELL_CAST_SUCCESS,Player-4701-0111567C,"Sunnymuffles-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,7919,"Shoot Crossbow",0x1,Player-4701-0111567C,0000000000000000,100,100,0,0,0,-1,0,0,0,-99.02,-105.24,0,3.9860,63
1/29 21:23:36.022  SPELL_AURA_REMOVED_DOSE,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,23888,"Bloodthirst",0x1,BUFF,2
1/29 21:23:36.022  SPELL_AURA_APPLIED,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,12970,"Flurry",0x1,BUFF
1/29 21:23:36.022  SPELL_HEAL,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,23891,"Bloodthirst",0x1,Player-4701-00C2857F,0000000000000000,95,100,0,0,0,-1,0,0,0,-113.80,-123.14,0,3.8681,61,20,20,0,0,nil
1/29 21:23:36.022  SPELL_HEAL,Player-4701-00959578,"Cillitbang-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,19993,"Flash of Light",0x2,Player-4701-00C2857F,0000000000000000,100,100,0,0,0,-1,0,0,0,-113.80,-123.14,0,3.8681,61,588,588,340,0,nil
1/29 21:23:36.022  SPELL_HEAL,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,19993,"Flash of Light",0x2,Player-4701-009BA61C,0000000000000000,83,100,0,0,0,-1,0,0,0,-114.49,-122.94,0,3.9309,66,648,648,0,0,nil
1/29 21:23:36.022  SPELL_DAMAGE,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,20647,"Execute",0x1,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,15,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,891,1276,-1,1,0,0,0,nil,nil,nil
1/29 21:23:36.022  SPELL_AURA_REMOVED,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,18958,"Flame Lash",0x4,DEBUFF
1/29 21:23:36.022  SPELL_DISPEL,Player-4701-00A3F633,"Moocow-Mograine",0x512,0x0,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,4987,"Cleanse",0x2,18958,"Flame Lash",4,DEBUFF
1/29 21:23:36.022  SWING_DAMAGE_LANDED,Player-4701-009BA61C,"Tranquilizer-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,15,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,412,295,-1,1,0,0,0,1,nil,nil
1/29 21:23:36.022  SPELL_HEAL,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,19993,"Flash of Light",0x2,Player-4701-00C2857F,0000000000000000,100,100,0,0,0,-1,0,0,0,-113.80,-123.14,0,3.8681,61,631,631,631,0,nil
1/29 21:23:36.022  SWING_DAMAGE_LANDED,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,Player-4701-008838B8,"Jexx-Mograine",0x514,0x0,Player-4701-008838B8,0000000000000000,94,100,0,0,0,-1,0,0,0,-120.28,-130.08,0,0.8770,67,434,1175,-1,1,0,0,0,nil,nil,nil
1/29 21:23:36.161  SPELL_DAMAGE,Player-4701-00AF1CC3,"Zulue-Mograine",0x512,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,10181,"Frostbolt",0x10,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,13,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,920,836,-1,16,0,0,0,nil,nil,nil
1/29 21:23:36.161  SPELL_AURA_APPLIED,Player-4701-0094A4F8,"Tuzic-Mograine",0x511,0x0,Player-4701-0094A4F8,"Tuzic-Mograine",0x511,0x0,22783,"Mage Armor",0x40,BUFF
1/29 21:23:36.161  SPELL_CAST_SUCCESS,Player-4701-0094A4F8,"Tuzic-Mograine",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,22783,"Mage Armor",0x40,Player-4701-0094A4F8,0000000000000000,100,100,0,0,0,-1,0,0,0,-85.73,-103.96,0,3.6364,64
1/29 21:23:36.197  SPELL_PERIODIC_DAMAGE,Player-4701-00C2857F,"Catryne-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,12721,"Deep Wound",0x1,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,13,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,60,59,-1,1,0,0,0,nil,nil,nil
1/29 21:23:36.197  SPELL_PERIODIC_DAMAGE,Player-4701-00B444AE,"Asdern-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,11675,"Drain Soul",0x20,Creature-0-4448-249-11097-12129-000031F3CE,0000000000000000,13,100,0,0,0,-1,0,0,0,-117.70,-126.26,0,3.8061,63,172,135,-1,32,0,0,0,nil,nil,nil
1/29 21:23:36.244  SPELL_CAST_START,Player-4701-009D4249,"Theta-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,10947,"Mind Blast",0x20
1/29 21:23:36.244  SPELL_CAST_START,Player-4701-00B48D53,"Shayter-Mograine",0x514,0x0,0000000000000000,nil,0x80000000,0x80000000,19943,"Flash of Light",0x2
1/29 21:23:36.345  SPELL_CAST_SUCCESS,Player-4701-00D702E4,"Artimize-Mograine",0x514,0x0,Creature-0-4448-249-11097-12129-000031F3CE,"Onyxian Warder",0xa48,0x40,20904,"Aimed Shot",0x1,Player-4701-00D702E4,0000000000000000,100,100,0,0,0,-1,0,0,0,-88.14,-103.95,0,3.7880,67
